Custcode,Partno,Brand,Areano,Dnno,qty,amt,cost,profit,gp,sales,months,place,type
10061,10001,10001,1002,1241,17500,21749.27,19885.985,1863.285,0.09 ,10002,66,10002,1
10012,10002,10002,1006,440,57000,57486.04,50757.246,6728.794,0.12 ,10010,21,10004,0
10038,10002,10002,1009,892,100,155.08,101.59,53.49,0.34 ,10027,109,10004,0
10023,10002,10002,1005,1288,2000,2172.21,1956.54,215.67,0.10 ,10018,100,10004,0
10023,10002,10002,1005,1288,7500,8145.8,7337.0325,808.7675,0.10 ,10018,100,10004,0
10005,10002,10002,1009,594,47500,36850.03,46467.8725,-9617.8425,-0.26 ,10008,43,10004,0
10005,10002,10002,1009,594,47500,36850.03,44323.2475,-7473.2175,-0.20 ,10008,43,10004,0
10060,10001,10001,1005,1380,3500,4940.75,3977.8585,962.8915,0.19 ,10002,66,10002,0
10029,10001,10001,1006,61,3500,4349.85,3977.8585,371.9915,0.09 ,10001,67,10001,1
10029,10001,10001,1006,61,10500,13049.56,11933.586,1115.974,0.09 ,10001,67,10001,1
10062,10001,10001,1002,1241,17500,21749.27,19885.9675,1863.3025,0.09 ,10002,66,10002,1
10062,10001,10001,1002,1241,14000,17399.41,15911.448,1487.962,0.09 ,10002,66,10002,1
10046,10001,10001,1013,2074,238000,295790.11,270494.616,25295.494,0.09 ,10002,66,10002,1
10046,10001,10001,1013,2074,66500,82647.23,75579.378,7067.852,0.09 ,10002,66,10002,1
10034,10002,10002,1005,358,28500,28743.02,28123.6005,619.4195,0.02 ,10013,90,10003,0
10057,10003,10003,1005,1990,45000,26287.64,15465.375,10822.265,0.41 ,10025,80,10004,0
10057,10003,10003,1005,1990,75000,43812.74,25647.6,18165.14,0.41 ,10025,80,10004,0
10057,10003,10003,1005,1990,20000,11683.4,6702.82,4980.58,0.43 ,10025,80,10004,0
10057,10003,10003,1005,1990,25000,14604.25,8378.525,6225.725,0.43 ,10025,80,10004,0
10029,10001,10001,1006,61,10500,13049.56,11933.586,1115.974,0.09 ,10001,68,10001,1
10029,10001,10001,1006,61,3500,4349.85,3977.8585,371.9915,0.09 ,10001,68,10001,1
10060,10001,10001,1005,1380,7000,9883.56,7955.717,1927.843,0.20 ,10002,67,10002,0
10054,10003,10003,1006,333,15000,7562.69,5027.115,2535.575,0.34 ,10021,16,10004,0
10043,10005,10002,1013,835,1030,878.97,1163.3603,-284.3903,-0.32 ,10025,80,10004,0
10043,10005,10002,1013,835,2000,1706.74,2258.95,-552.21,-0.32 ,10025,80,10004,0
10043,10005,10002,1013,835,6000,5120.21,6767.778,-1647.568,-0.32 ,10025,80,10004,0
10043,10005,10002,1013,835,4000,3413.48,3311.072,102.408,0.03 ,10025,80,10004,0
10043,10005,10002,1013,835,2000,1706.74,1655.54,51.2,0.03 ,10025,80,10004,0
10043,10005,10002,1013,835,6000,5120.21,4966.608,153.602,0.03 ,10025,80,10004,0
10043,10005,10002,1013,835,8970,10438.26,7425.079,3013.181,0.29 ,10025,80,10004,0
10046,10001,10001,1013,2074,35000,43498.55,39778.62,3719.93,0.09 ,10002,67,10002,1
10049,10002,10002,1005,1124,9500,9581.01,9293.5935,287.4165,0.03 ,10032,95,10007,0
10049,10002,10002,1005,1124,19000,19162.01,18587.149,574.861,0.03 ,10032,95,10007,0
10049,10002,10002,1005,1124,19000,19162.01,18587.149,574.861,0.03 ,10032,95,10007,0
10049,10002,10002,1005,1124,28500,28743.02,27880.7235,862.2965,0.03 ,10032,95,10007,0
10005,10002,10002,1009,594,38000,33882.36,35764.992,-1882.632,-0.06 ,10008,44,10004,0
10057,10003,10003,1005,1990,120000,70100.38,40216.92,29883.46,0.43 ,10025,80,10004,0
10043,10002,10002,1013,835,19000,22123.7,16452.651,5671.049,0.26 ,10025,80,10004,0
10005,10002,10002,1009,594,152000,135692,131621.208,4070.792,0.03 ,10008,44,10004,0
10046,10001,10001,1013,2074,31500,39172.91,35800.758,3372.152,0.09 ,10002,67,10002,1
10063,10003,10003,1017,599,60000,22822.34,25267.62,-2445.28,-0.11 ,10038,29,10004,1
10012,10002,10002,1006,440,47500,47934.68,41131.6275,6803.0525,0.14 ,10010,22,10004,0
10034,10002,10002,1005,358,19000,19173.87,16452.651,2721.219,0.14 ,10013,90,10003,0
10059,10002,10002,1006,666,38000,38347.74,32905.302,5442.438,0.14 ,10029,20,10004,0
10012,10002,10002,1006,440,19000,19173.87,16452.651,2721.219,0.14 ,10010,22,10004,0
10054,10003,10003,1006,333,15000,7568.63,5030.235,2538.395,0.34 ,10021,16,10004,0
10049,10002,10002,1005,1124,9500,9586.93,8226.3255,1360.6045,0.14 ,10032,95,10007,0
10049,10002,10002,1005,1124,38000,38347.74,32905.302,5442.438,0.14 ,10032,95,10007,0
10043,10002,10002,1013,835,19000,22123.7,16452.651,5671.049,0.26 ,10025,80,10004,0
10030,10003,10003,1014,593,35000,18475.23,15742.44,2732.79,0.15 ,10017,87,10004,0
10030,10003,10003,1014,593,25000,13196.59,11244.6,1951.99,0.15 ,10017,87,10004,0
10049,10002,10002,1005,1124,28500,35397.91,30488.8725,4909.0375,0.14 ,10032,95,10007,0
10046,10001,10001,1013,2074,178500,221979.84,202996.626,18983.214,0.09 ,10002,67,10002,1
10046,10001,10001,1013,2074,14000,17410.18,15921.304,1488.876,0.09 ,10002,67,10002,1
10046,10001,10001,1013,2074,42000,52230.54,47763.87,4466.67,0.09 ,10002,67,10002,1
10060,10001,10001,1005,1380,10500,14834.52,11933.691,2900.829,0.20 ,10002,67,10002,0
10060,10001,10001,1005,1380,10500,13057.64,11940.9675,1116.6725,0.09 ,10002,67,10002,1
10064,10002,10002,1014,1941,19000,17403.97,21459.987,-4056.017,-0.23 ,10032,95,10007,1
10064,10002,10002,1014,1941,5000,4579.99,5647.37,-1067.38,-0.23 ,10032,95,10007,1
10005,10002,10002,1009,594,47500,42403.75,52438.385,-10034.635,-0.24 ,10008,44,10004,0
10005,10002,10002,1009,594,19000,16961.49,18598.644,-1637.154,-0.10 ,10008,44,10004,0
10034,10002,10002,1005,358,47500,47899.48,46496.61,1402.87,0.03 ,10013,90,10003,0
10032,10003,10003,1013,1983,60000,24033.32,20620.5,3412.82,0.14 ,10039,60,10003,0
10032,10003,10003,1013,1983,450000,180249.89,154653.75,25596.14,0.14 ,10039,60,10003,0
10057,10003,10003,1005,1990,180000,105215.64,60362.82,44852.82,0.43 ,10025,80,10004,0
10057,10003,10003,1005,1990,75000,43839.85,25151.1,18688.75,0.43 ,10025,80,10004,0
10005,10002,10002,1009,594,285000,254422.49,278593.2,-24170.71,-0.10 ,10008,44,10004,0
10005,10002,10002,1009,594,28500,25442.25,27897.966,-2455.716,-0.10 ,10008,44,10004,0
10030,10003,10003,1014,593,90000,47507.72,40480.74,7026.98,0.15 ,10017,87,10004,0
10030,10003,10003,1014,593,30000,15835.91,13496.49,2339.42,0.15 ,10017,87,10004,0
10043,10002,10002,1013,835,1030,1199.34,775.5704,423.7696,0.35 ,10025,80,10004,0
10043,10002,10002,1013,835,27470,35184.82,20684.4155,14500.4045,0.41 ,10025,80,10004,0
10046,10001,10001,1013,2074,28000,34820.37,31842.608,2977.762,0.09 ,10002,67,10002,1
10032,10003,10003,1013,1983,450000,150906.89,154653.75,-3746.86,-0.02 ,10030,86,10004,1
10032,10003,10003,1013,1983,105000,35211.61,36085.875,-874.265,-0.02 ,10030,86,10004,1
10032,10003,10003,1013,1983,135000,45272.06,46396.125,-1124.065,-0.02 ,10030,86,10004,1
10060,10001,10001,1005,1380,7000,8705.09,7960.652,744.438,0.09 ,10002,67,10002,1
10049,10002,10002,1005,1124,47500,58996.52,35766.645,23229.875,0.39 ,10032,95,10007,0
10032,10003,10003,1013,1983,300000,100604.59,103102.5,-2497.91,-0.02 ,10039,60,10003,1
10032,10003,10003,1013,1983,60000,20120.92,20620.5,-499.58,-0.02 ,10039,60,10003,1
10046,10001,10001,1013,2074,17500,21744.79,19901.63,1843.16,0.08 ,10002,67,10002,1
10046,10001,10001,1013,2074,126000,156562.46,143291.736,13270.724,0.08 ,10002,67,10002,1
10043,10002,10002,1013,835,26530,33980.83,19976.6125,14004.2175,0.41 ,10025,80,10004,0
10043,10002,10002,1013,835,1970,2523.27,1483.3706,1039.8994,0.41 ,10025,80,10004,0
10065,10002,10002,1006,1321,19000,29498.26,28613.316,884.944,0.03 ,10040,5,10004,0
10046,10001,10001,1013,2074,35000,43489.57,39803.26,3686.31,0.08 ,10002,68,10002,1
10019,10003,10003,1006,1311,15000,7685.07,5035.86,2649.21,0.34 ,10041,82,10004,0
10030,10003,10003,1014,593,50000,26393.18,22494.15,3899.03,0.15 ,10017,88,10004,0
10030,10003,10003,1014,593,60000,31671.82,26992.98,4678.84,0.15 ,10017,88,10004,0
10030,10003,10003,1014,593,145000,76540.22,65233.035,11307.185,0.15 ,10017,88,10004,0
10030,10003,10003,1014,593,30000,15835.91,13496.49,2339.42,0.15 ,10017,88,10004,0
10057,10003,10003,1005,1990,150000,87574.65,50358.6,37216.05,0.43 ,10025,81,10004,0
10057,10003,10003,1005,1990,75000,43787.33,25179.3,18608.03,0.43 ,10025,81,10004,0
10049,10002,10002,1005,1124,38000,47250.11,28613.316,18636.794,0.39 ,10032,96,10007,0
10032,10003,10003,1013,1983,285000,95681.48,95583.87,97.61,0.00 ,10030,87,10004,1
10032,10003,10003,1013,1983,75000,25179.33,25154.55,24.78,0.00 ,10030,87,10004,1
10005,10002,10002,1009,594,190000,214102.07,203953.6,10148.47,0.05 ,10008,45,10004,0
10052,10003,10003,1002,1442,15000,8975.97,5152.14,3823.83,0.43 ,10024,21,10004,0
10030,10003,10003,1014,593,195000,103048.76,88169.25,14879.51,0.14 ,10017,88,10004,0
10030,10003,10003,1014,593,30000,15853.66,10304.28,5549.38,0.35 ,10017,88,10004,0
10030,10003,10003,1014,593,180000,95121.94,80992.44,14129.5,0.15 ,10017,88,10004,0
10030,10003,10003,1014,593,5000,2642.28,2249.79,392.49,0.15 ,10017,88,10004,0
10030,10003,10003,1014,593,130000,68699.18,56897.36,11801.82,0.17 ,10017,88,10004,0
10030,10003,10003,1014,593,150000,79268.26,51521.4,27746.86,0.35 ,10017,88,10004,0
10043,10002,10002,1013,835,19000,24363.34,20767.893,3595.447,0.15 ,10025,81,10004,0
10043,10002,10002,1013,835,9500,12181.67,10383.9465,1797.7235,0.15 ,10025,81,10004,0
10046,10001,10001,1013,2074,31500,39216.82,35827.2495,3389.5705,0.09 ,10002,68,10002,1
10060,10001,10001,1005,1380,7000,8714.85,7969.57,745.28,0.09 ,10002,68,10002,1
10060,10001,10001,1005,1380,3500,4357.42,3984.7885,372.6315,0.09 ,10002,68,10002,1
10032,10003,10003,1013,1983,75000,25179.34,25154.55,24.79,0.00 ,10030,87,10004,1
10029,10001,10001,1006,61,10500,13072.27,11954.355,1117.915,0.09 ,10001,69,10001,1
10029,10001,10001,1006,61,7000,8714.85,7969.57,745.28,0.09 ,10001,69,10001,1
10029,10001,10001,1006,61,10500,13072.27,11954.355,1117.915,0.09 ,10001,69,10001,1
10029,10001,10001,1006,61,3500,4357.42,3984.7885,372.6315,0.09 ,10001,69,10001,1
10029,10001,10001,1006,61,3500,4357.42,3984.7885,372.6315,0.09 ,10001,69,10001,1
10029,10001,10001,1006,61,3500,4357.42,3984.7885,372.6315,0.09 ,10001,69,10001,1
10029,10001,10001,1006,61,7000,8714.86,7969.57,745.29,0.09 ,10001,69,10001,1
10015,10001,10001,1006,1701,3500,4357.42,3984.7885,372.6315,0.09 ,10001,69,10001,1
10015,10001,10001,1006,1701,3500,4357.42,3984.7885,372.6315,0.09 ,10001,69,10001,1
10015,10001,10001,1006,1701,14000,17429.7,15939.14,1490.56,0.09 ,10001,69,10001,1
10063,10003,10003,1017,599,60000,22808.23,20143.44,2664.79,0.12 ,10038,30,10004,0
10066,10002,10002,1003,884,19000,22123.7,20767.893,1355.807,0.06 ,10042,29,10004,0
10066,10002,10002,1003,884,9500,11061.84,10383.9465,677.8935,0.06 ,10042,29,10004,0
10049,10002,10002,1005,1124,9500,11812.53,10383.9465,1428.5835,0.12 ,10032,96,10007,0
10049,10002,10002,1005,1124,19000,23625.06,20767.893,2857.167,0.12 ,10032,96,10007,0
10049,10002,10002,1005,1124,19000,23625.05,20767.893,2857.157,0.12 ,10032,96,10007,0
10032,10003,10003,1013,1983,510000,175579.24,171027.99,4551.25,0.03 ,10039,61,10003,1
10030,10003,10003,1014,593,30000,15853.66,10304.28,5549.38,0.35 ,10017,88,10004,0
10032,10003,10003,1013,1983,225000,75538.01,75476.025,61.985,0.00 ,10039,61,10003,1
10032,10003,10003,1013,1983,75000,25179.34,25179.3,0.04,0.00 ,10039,61,10003,1
10032,10003,10003,1013,1983,225000,75538.01,75537.9,0.11,0.00 ,10039,61,10003,1
10054,10003,10003,1006,333,15000,7577.12,5035.86,2541.26,0.34 ,10021,17,10004,0
10032,10003,10003,1013,1983,150000,50358.67,50358.6,0.07,0.00 ,10030,87,10004,1
10005,10002,10002,1009,594,47500,53525.52,51919.7325,1605.7875,0.03 ,10008,45,10004,0
10005,10002,10002,1009,594,104500,117756.13,118355.7595,-599.6295,-0.01 ,10008,45,10004,0
10012,10002,10002,1006,440,38000,38390.72,41535.786,-3145.066,-0.08 ,10010,23,10004,0
10043,10005,10002,1013,835,3000,3846.85,2483.301,1363.549,0.35 ,10025,81,10004,0
10015,10001,10001,1006,1701,7000,8714.85,7969.57,745.28,0.09 ,10001,69,10001,1
10015,10001,10001,1006,1701,14000,17429.7,15939.14,1490.56,0.09 ,10001,69,10001,1
10057,10003,10003,1005,1990,100000,58518.64,33572.4,24946.24,0.43 ,10025,81,10004,0
10057,10003,10003,1005,1990,210000,122889.15,70502.04,52387.11,0.43 ,10025,81,10004,0
10057,10003,10003,1005,1990,110000,64370.52,36929.64,27440.88,0.43 ,10025,81,10004,0
10060,10001,10001,1005,1380,7000,8714.85,7969.542,745.308,0.09 ,10002,68,10002,1
10046,10001,10001,1013,2074,150500,187369.23,171345.755,16023.475,0.09 ,10002,68,10002,1
10067,10003,10003,1017,880,30000,11423.96,10071.72,1352.24,0.12 ,10031,19,10004,0
10063,10003,10003,1017,599,60000,22847.92,20143.44,2704.48,0.12 ,10038,30,10004,0
10030,10003,10003,1014,593,105000,55487.8,36064.98,19422.82,0.35 ,10017,88,10004,0
10030,10003,10003,1014,593,45000,23780.48,20283.345,3497.135,0.15 ,10017,88,10004,0
10049,10002,10002,1005,1124,38000,47250.11,40322.902,6927.208,0.15 ,10032,96,10007,0
10032,10003,10003,1013,1983,705000,236685.76,236805.27,-119.51,0.00 ,10030,87,10004,1
10019,10003,10003,1006,1311,15000,7693.69,5035.86,2657.83,0.35 ,10037,29,10003,0
10005,10002,10002,1009,594,28500,32115.31,29471.1945,2644.1155,0.08 ,10008,45,10004,0
10005,10002,10002,1009,594,256500,289037.79,268937.4285,20100.3615,0.07 ,10008,45,10004,0
10057,10003,10003,1005,1990,55000,32185.25,18464.82,13720.43,0.43 ,10025,81,10004,0
10057,10003,10003,1005,1990,45000,26333.39,15107.58,11225.81,0.43 ,10025,81,10004,0
10057,10003,10003,1005,1990,150000,87777.96,50358.6,37419.36,0.43 ,10025,81,10004,0
10057,10003,10003,1005,1990,65000,38037.12,21822.06,16215.06,0.43 ,10025,81,10004,0
10057,10003,10003,1005,1990,75000,43888.98,25179.75,18709.23,0.43 ,10025,81,10004,0
10012,10002,10002,1006,440,66500,67183.75,72852.1465,-5668.3965,-0.08 ,10010,23,10004,0
10049,10002,10002,1005,1124,28500,35437.58,34374.4485,1063.1315,0.03 ,10032,96,10007,0
10049,10002,10002,1005,1124,9500,11812.53,11458.1495,354.3805,0.03 ,10032,96,10007,0
10060,10001,10001,1005,1380,10500,13072.27,11954.355,1117.915,0.09 ,10002,68,10002,1
10062,10001,10001,1002,1241,7000,8714.85,7969.57,745.28,0.09 ,10002,68,10002,1
10029,10001,10001,1006,61,7000,8714.85,7969.57,745.28,0.09 ,10001,69,10001,1
10029,10001,10001,1006,61,10500,13072.26,11954.355,1117.905,0.09 ,10001,69,10001,1
10068,10002,10002,1005,358,20,27.98,21.86,6.12,0.22 ,10029,21,10004,0
10043,10005,10002,1013,835,6000,7693.69,4966.608,2727.082,0.35 ,10025,81,10004,0
10043,10005,10002,1013,835,6000,7693.68,8819.76,-1126.08,-0.15 ,10025,81,10004,0
10032,10003,10003,1013,1983,150000,50358.67,67611.15,-17252.48,-0.34 ,10030,88,10004,1
10046,10001,10001,1013,2074,80500,100220.75,91650.055,8570.695,0.09 ,10002,69,10002,1
10062,10001,10001,1002,1241,7000,8714.85,7969.57,745.28,0.09 ,10002,69,10002,1
10062,10001,10001,1002,1241,14000,17429.69,15939.14,1490.55,0.09 ,10002,69,10002,1
10032,10003,10003,1013,1983,375000,125896.68,144874.5,-18977.82,-0.15 ,10030,88,10004,1
10032,10003,10003,1013,1983,375000,125896.68,125896.5,0.18,0.00 ,10030,88,10004,1
10057,10003,10003,1005,1990,60000,35111.19,20160.3,14950.89,0.43 ,10025,82,10004,0
10057,10003,10003,1005,1990,240000,140444.74,80641.2,59803.54,0.43 ,10025,82,10004,0
10032,10003,10003,1013,1983,45000,15107.6,15107.58,0.02,0.00 ,10030,88,10004,1
10005,10002,10002,1009,594,38000,42820.41,41535.786,1284.624,0.03 ,10008,46,10004,0
10005,10002,10002,1009,594,95000,107051.04,99704.97,7346.07,0.07 ,10008,46,10004,0
10060,10001,10001,1005,1380,10500,13072.27,11954.355,1117.915,0.09 ,10002,69,10002,1
10060,10001,10001,1005,1380,3500,4357.42,3984.7885,372.6315,0.09 ,10002,69,10002,1
10043,10005,10002,1013,835,12000,15387.37,17639.52,-2252.15,-0.15 ,10025,82,10004,0
10046,10001,10001,1013,2074,105000,130722.72,119543.55,11179.17,0.09 ,10002,69,10002,1
10029,10001,10001,1006,61,7000,8714.85,7969.57,745.28,0.09 ,10001,70,10001,1
10029,10001,10001,1006,61,3500,4357.42,3984.7885,372.6315,0.09 ,10001,70,10001,1
10029,10001,10001,1006,61,10500,13072.27,11954.355,1117.915,0.09 ,10001,70,10001,1
10029,10001,10001,1006,61,3500,4357.42,3984.7885,372.6315,0.09 ,10001,70,10001,1
10032,10003,10003,1013,1983,150000,50400.79,50358.6,42.19,0.00 ,10039,62,10003,1
10069,10002,10002,1002,293,9500,13300.21,9309.7625,3990.4475,0.30 ,10008,46,10004,0
10057,10003,10003,1005,1990,420000,245983.87,141122.1,104861.77,0.43 ,10025,82,10004,0
10032,10003,10003,1013,1983,405000,136082.14,135968.22,113.92,0.00 ,10030,88,10004,1
10032,10003,10003,1013,1983,60000,20160.32,27014.22,-6853.9,-0.34 ,10030,88,10004,1
10032,10003,10003,1013,1983,900000,302404.75,317611.8,-15207.05,-0.05 ,10030,88,10004,1
10032,10003,10003,1013,1983,45000,15120.23,15107.625,12.605,0.00 ,10030,88,10004,1
10059,10002,10002,1006,666,19000,20689.21,18619.487,2069.723,0.10 ,10029,22,10004,0
10060,10001,10001,1005,1380,3500,4361.06,3984.7885,376.2715,0.09 ,10002,69,10002,1
10009,10002,10002,1005,2162,19000,28078.22,19538.821,8539.399,0.30 ,10008,46,10004,0
10043,10004,10002,1013,835,2000,2566.71,2186.1,380.61,0.15 ,10025,82,10004,0
10030,10003,10003,1014,593,120000,63467.66,54028.44,9439.22,0.15 ,10017,89,10004,0
10030,10003,10003,1014,593,30000,15866.92,13507.11,2359.81,0.15 ,10017,89,10004,0
10030,10003,10003,1014,593,90000,47600.75,40521.33,7079.42,0.15 ,10017,89,10004,0
10030,10003,10003,1014,593,210000,111068.41,94549.77,16518.64,0.15 ,10017,89,10004,0
10005,10002,10002,1009,594,57000,64284.34,62355.834,1928.506,0.03 ,10008,46,10004,0
10046,10001,10001,1013,2074,14000,17444.27,15939.126,1505.144,0.09 ,10002,69,10002,1
10005,10002,10002,1009,594,57000,64284.34,62355.834,1928.506,0.03 ,10008,46,10004,0
10005,10002,10002,1009,594,190000,214281.15,207135.91,7145.24,0.03 ,10008,46,10004,0
10012,10002,10002,1006,440,95000,96057.07,103926.39,-7869.32,-0.08 ,10010,24,10004,0
10060,10001,10001,1005,1380,3500,4361.07,3984.7885,376.2815,0.09 ,10002,69,10002,1
10060,10001,10001,1005,1380,3500,4361.07,3984.7885,376.2815,0.09 ,10002,69,10002,1
10060,10001,10001,1005,1380,7000,8722.14,7969.57,752.57,0.09 ,10002,69,10002,1
10059,10002,10002,1006,666,9500,10344.61,10392.639,-48.029,0.00 ,10029,22,10004,0
10059,10002,10002,1006,666,9500,10344.6,10392.639,-48.039,0.00 ,10029,22,10004,0
10032,10003,10003,1013,1983,90000,30240.48,30215.25,25.23,0.00 ,10030,88,10004,1
10032,10003,10003,1013,1983,465000,156242.46,156112.125,130.335,0.00 ,10030,88,10004,1
10005,10002,10002,1009,594,304000,342849.83,332564.144,10285.686,0.03 ,10008,46,10004,0
10043,10002,10002,1013,835,19000,24383.72,20785.278,3598.442,0.15 ,10025,82,10004,0
10046,10001,10001,1013,2074,21000,26166.41,23908.71,2257.7,0.09 ,10002,69,10002,1
10046,10001,10001,1013,2074,63000,78499.23,71786.106,6713.124,0.09 ,10002,69,10002,1
10030,10003,10003,1014,593,65000,34378.32,29265.405,5112.915,0.15 ,10017,89,10004,0
10030,10003,10003,1014,593,190000,100490.47,85597.47,14893,0.15 ,10017,89,10004,0
10029,10001,10001,1006,61,17500,21805.34,19940.585,1864.755,0.09 ,10001,70,10001,1
10019,10003,10003,1006,1311,15000,7700.12,5035.86,2664.26,0.35 ,10041,83,10004,0
10063,10003,10003,1017,599,60000,22867.03,20143.44,2723.59,0.12 ,10038,31,10004,0
10059,10002,10002,1006,666,9500,10344.61,10392.639,-48.029,0.00 ,10029,22,10004,0
10005,10002,10002,1009,594,57000,64284.34,62355.834,1928.506,0.03 ,10008,46,10004,0
10005,10002,10002,1009,594,133000,149996.8,148722.196,1274.604,0.01 ,10008,46,10004,0
10032,10003,10003,1013,1983,120000,40320.63,40286.76,33.87,0.00 ,10030,88,10004,1
10032,10003,10003,1013,1983,645000,216723.41,237247.77,-20524.36,-0.09 ,10030,88,10004,1
10060,10001,10001,1005,1380,3500,4361.07,3988.1205,372.9495,0.09 ,10002,69,10002,1
10060,10001,10001,1005,1380,14000,17444.27,15952.468,1491.802,0.09 ,10002,69,10002,1
10060,10001,10001,1005,1380,3500,4361.07,3988.1205,372.9495,0.09 ,10002,69,10002,1
10057,10003,10003,1005,1990,120000,70281.1,40306.8,29974.3,0.43 ,10025,82,10004,0
10057,10003,10003,1005,1990,180000,105421.66,60480.9,44940.76,0.43 ,10025,82,10004,0
10032,10003,10003,1013,1983,75000,25200.4,25200.375,0.025,0.00 ,10030,88,10004,1
10032,10003,10003,1013,1983,15000,5040.08,5040.075,0.005,0.00 ,10030,88,10004,1
10009,10004,10002,1002,279,2000,2955.6,2186.1,769.5,0.26 ,10008,46,10004,0
10005,10002,10002,1009,594,95000,107140.57,106272.51,868.06,0.01 ,10008,46,10004,0
10030,10003,10003,1014,593,90000,47600.75,40600.62,7000.13,0.15 ,10017,90,10004,0
10030,10003,10003,1014,593,150000,79334.58,67667.7,11666.88,0.15 ,10017,90,10004,0
10030,10003,10003,1014,593,30000,15866.92,13533.54,2333.38,0.15 ,10017,90,10004,0
10046,10001,10001,1013,2074,10500,13083.21,11964.351,1118.859,0.09 ,10002,70,10002,1
10046,10001,10001,1013,2074,80500,100304.58,91726.691,8577.889,0.09 ,10002,70,10002,1
10062,10001,10001,1011,224,17500,21805.34,19940.585,1864.755,0.09 ,10002,70,10002,1
10032,10003,10003,1013,1983,90000,30240.48,30240.45,0.03,0.00 ,10030,89,10004,1
10032,10003,10003,1013,1983,30000,10080.16,10080.15,0.01,0.00 ,10030,89,10004,1
10070,10003,10003,1005,1380,15000,8166.79,6766.77,1400.02,0.17 ,10043,61,10004,0
10009,10004,10002,1002,279,2000,2955.6,2186.1,769.5,0.26 ,10008,47,10004,0
10032,10003,10003,1013,1983,75000,25200.4,25200.375,0.025,0.00 ,10030,89,10004,1
10043,10002,10002,1013,835,28500,36575.57,34403.205,2172.365,0.06 ,10025,83,10004,0
10043,10004,10002,1013,835,10030,12872.04,10963.2714,1908.7686,0.15 ,10025,83,10004,0
10043,10004,10002,1013,835,3970,5094.91,4339.3807,755.5293,0.15 ,10025,83,10004,0
10029,10001,10001,1006,61,10500,13083.21,11964.351,1118.859,0.09 ,10001,71,10001,1
10029,10001,10001,1006,61,17500,21805.34,19940.585,1864.755,0.09 ,10001,71,10001,1
10029,10001,10001,1006,61,3500,4361.07,3988.1205,372.9495,0.09 ,10001,71,10001,1
10029,10001,10001,1006,61,7000,8722.14,7976.227,745.913,0.09 ,10001,71,10001,1
10060,10001,10001,1005,1380,10500,13083.21,11964.351,1118.859,0.09 ,10002,70,10002,1
10060,10001,10001,1005,1380,3500,4361.07,3988.1205,372.9495,0.09 ,10002,70,10002,1
10060,10001,10001,1005,1380,3500,4361.07,3988.1205,372.9495,0.09 ,10002,70,10002,1
10060,10001,10001,1005,1380,10500,13083.21,11964.351,1118.859,0.09 ,10002,70,10002,1
10030,10003,10003,1014,593,260000,137513.27,116746.76,20766.51,0.15 ,10017,90,10004,0
10030,10003,10003,1014,593,160000,84623.55,54765.44,29858.11,0.35 ,10017,90,10004,0
10057,10003,10003,1005,1990,295000,172774.38,99312.93,73461.45,0.43 ,10025,83,10004,0
10057,10003,10003,1005,1990,5000,2928.38,1683.27,1245.11,0.43 ,10025,83,10004,0
10032,10003,10003,1013,1983,30000,10080.16,10666.5,-586.34,-0.06 ,10030,89,10004,1
10032,10003,10003,1013,1983,15000,5040.08,5040.075,0.005,0.00 ,10030,89,10004,1
10032,10003,10003,1013,1983,285000,95761.5,101331.75,-5570.25,-0.06 ,10030,89,10004,1
10032,10003,10003,1013,1983,30000,10080.16,10080.15,0.01,0.00 ,10030,89,10004,1
10015,10001,10001,1006,1701,7000,8722.14,7976.227,745.913,0.09 ,10001,71,10001,1
10059,10002,10002,1006,666,38000,41278.41,49292.194,-8013.784,-0.19 ,10029,23,10004,0
10043,10005,10002,1013,835,10000,12858.29,14699.6,-1841.31,-0.14 ,10025,83,10004,0
10043,10005,10002,1013,835,32000,48627.69,47038.72,1588.97,0.03 ,10025,83,10004,0
10030,10003,10003,1014,593,110000,58290.89,37651.24,20639.65,0.35 ,10017,90,10004,0
10030,10003,10003,1014,593,135000,71538.82,46208.34,25330.48,0.35 ,10017,90,10004,0
10030,10003,10003,1014,593,355000,188120.61,120428.07,67692.54,0.36 ,10017,90,10004,0
10032,10003,10003,1013,1983,30000,10099.6,10666.5,-566.9,-0.06 ,10030,89,10004,1
10032,10003,10003,1013,1983,90000,30298.79,31999.5,-1700.71,-0.06 ,10030,89,10004,1
10032,10003,10003,1013,1983,585000,196942.17,207996.75,-11054.58,-0.06 ,10030,89,10004,1
10051,10003,10003,1005,2025,15000,7130.5,5049.795,2080.705,0.29 ,10016,106,10004,0
10009,10002,10002,1005,2162,8000,11845.21,9090.352,2754.858,0.23 ,10008,47,10004,0
10009,10002,10002,1005,2162,1500,2220.98,1644.1095,576.8705,0.26 ,10008,47,10004,0
10046,10001,10001,1013,2074,31500,39249.62,35893.1475,3356.4725,0.09 ,10002,70,10002,1
10046,10001,10001,1013,2074,24500,30527.46,27916.819,2610.641,0.09 ,10002,70,10002,1
10057,10003,10003,1005,1990,130000,75898.03,43764.89,32133.14,0.42 ,10025,83,10004,0
10057,10003,10003,1005,1990,390000,227694.1,131294.67,96399.43,0.42 ,10025,83,10004,0
10057,10003,10003,1005,1990,170000,99251.27,57231.01,42020.26,0.42 ,10025,83,10004,0
